公司代码,公司名称,行业,后台节点ID,后台节点名称,L1,L2,L3,L4,L5,L6,L7,L8证据清单,L8证据状态,当前映射关键词,证据缺口,映射状态,置信度,映射来源,规则来源,映射证据ID数,直接L8证据数,映射ID
300627,华测导航,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300627_chain_ai_compute
300628,亿联网络,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300628_chain_ai_compute
300634,彩讯股份,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300634_chain_ai_compute
300638,广和通,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300638_chain_ai_compute
300645,正元智慧,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300645_chain_ai_compute
300656,民德电子,IT设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,IT设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,IT设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300656_chain_ai_compute
300659,中孚信息,IT设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,IT设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,IT设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300659_chain_ai_compute
300663,科蓝软件,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300663_chain_ai_compute
300674,宇信科技,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300674_chain_ai_compute
300678,中科信息,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300678_chain_ai_compute
300682,朗新科技,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300682_chain_ai_compute
300687,赛意信息,软件服务,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,软件服务,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300687_chain_ai_compute
300689,澄天伟业,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300689_chain_ai_compute
300698,万马科技,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300698_chain_ai_compute
300710,万隆光电,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300710_chain_ai_compute
300711,广哈通信,通信设备,chain_ai_compute,AI算力,未来产业主攻方向,AI算力,AI算力产业链,算力硬件/基础软件/网络互联/行业应用,通信设备,云边端推理/AI算力综合映射,AI算力综合业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,通信设备,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,weak_evidence,0.3,industry,supply_chain_foundation,0,0,auto_300711_chain_ai_compute
